DEPT,TOC
4256.471471471472,2.9668170466874937
4264.3033033033025,2.9974145674157504
4272.135135135135,3.037914887907499
4279.966966966967,3.068961720047264
4287.798798798798,3.083703086879635
4295.630630630631,3.0843681386978488
4303.462462462463,3.0753427697230373
4311.294294294294,3.0607487276573604
4319.126126126126,3.0380462735464393
4326.957957957958,3.0131918906499746
4334.789789789789,2.991308108774124
4342.621621621622,2.974275782771897
4350.453453453453,2.9688358521722704
4358.285285285285,2.967658665311279
4366.117117117117,2.962100590502021
4373.948948948949,2.955392427929358
4381.78078078078,2.9526532205853266
4389.612612612613,2.97128025392058
4397.444444444444,3.01509876477256
4405.276276276276,3.066050060184539
4413.108108108108,3.0955970422341976
4420.93993993994,3.1069196599592015
4428.7717717717715,3.1179778819963224
4436.603603603604,3.1149223863806927
4444.4354354354355,3.076052041623126
4452.267267267267,3.0019726707583234
4460.0990990990995,2.930789253161022
4467.930930930931,2.8967295440215817
4475.762762762763,2.874101276508941
4483.594594594595,2.846691560999604
4491.426426426426,2.832782552982216
4499.258258258258,2.835129624227128
4507.090090090091,2.8543653948204595
4514.921921921921,2.882202923239708
4522.753753753754,2.9201980004396377
4530.585585585586,2.963588967333835
4538.417417417417,2.971297749976981
4546.249249249249,2.9470002152915113
4554.081081081081,2.912967426677564
4561.912912912912,2.908493980220993
4569.744744744745,2.9482063446919855
4577.576576576576,2.9871179616584524
4585.408408408408,2.9219254639774723
4593.24024024024,2.8030996305393394
4601.072072072072,2.735686262203092
4608.9039039039035,2.714950123489443
4616.735735735736,2.714320876674414
4624.5675675675675,2.7177281878238624
4632.399399399399,2.725748578108497
4640.2312312312315,2.7364478239605927
4648.063063063063,2.7398425198264236
4655.894894894895,2.7309699158606064
4663.726726726727,2.7079697286964155
4671.558558558559,2.6881043863196754
4679.39039039039,2.6899846119755138
4687.222222222223,2.703550853014755
4695.054054054054,2.705645013173745
4702.885885885886,2.6852037002804634
4710.717717717718,2.6598651689405512
4718.549549549549,2.65099118048558
4726.381381381381,2.6632481767607903
4734.213213213214,2.6742852122600045
4742.045045045044,2.6859854217576338
4749.876876876877,2.700476232117152
4757.708708708708,2.694813875739096
4765.54054054054,2.6752363377904933
4773.372372372372,2.6602369558052072
